epoch_ms,session_id,country_by_ip_address,region_by_ip_address,url_without_parameters,referrer_without_parameters,visitor_recognition_type,ua_agent_class
1520283377830,85f52386b8275a426c9acc2aabe3c3c1,BE,,https://www.bol.com/nl/l/baby/Bibi/N/4286714671/index.html,,LOGGEDIN,Browser
1520283377854,460ee2ae127113ce50ac001cb458c056,NL,NH,https://www.bol.com/nl/p/google-pixel-xl-4g-32gb-zwart/9200000071442413/,,ANONYMOUS,Browser
1520283378843,097c2c639def0bc7f05da8ae4404ae8b,BE,VOV,https://www.bol.com/nl/account/login.html,,RECOGNIZED,Browser
1520283378868,8aaf1a58d491856f5cc379a174e554c2,BE,VOV,https://www.bol.com/nl/p/nisy-nl-veertjes-oorknoppen-veer-oorbellen-goudkleurige-hangers/9200000082927116/,https://www.bol.com/nl/p/24-7-jewelry-collection-manchet-oorbellen-oorklimmer-zilverkleurig/9200000084596577/,RECOGNIZED,Browser
1520283379101,df823c776a376ded443e0e3db9efdc90,US,CA,https://www.bol.com/nl/l/engelstalige-boeken-taalkunde-populaire-cultuur/N/24035+4274596719+8292/filter_N/23367/,,ANONYMOUS,Robot
1520283379439,4452aed179cb3c29a83895ea7110091f,DE,,https://www.bol.com/nl/p/hem-wierook-forest-flower-masala/9200000094419338/,,ANONYMOUS,Browser
1520283379527,beaffb0698414c74152416a283bcddd4,NL,UT,https://www.bol.com/nl/p/bucketlist-het-bucketlist-boek-voor-ouders/9200000072427149/,https://www.bol.com/nl/p/het-bucketlist-boek/9200000036079167/,ANONYMOUS,Browser
1520283381135,14cc8ac2a6f3ccb9a7987891aa422b83,US,CA,https://www.bol.com/nl/l/casual-sportonderbroeken-jongens-104/N/31229+4280405485+17176/filter_N/4275980492/,,ANONYMOUS,Robot
1520283381345,c43b2e0c63c9425a834742dfaf0754b4,NL,OV,https://www.bol.com/nl/p/jute-boodschappentas-30-cm/9200000063557757/,https://www.bol.com/nl/p/pieces-pcgloria-shopper-maritime-blue/9200000088608467/,ANONYMOUS,Browser
1520283382402,b36d8e88c06ad8f02d5153321ce24050,NL,,https://www.bol.com/nl/p/iets/9200000020089392/,,ANONYMOUS,Hacker
1520283382942,ac0823883de5f43d30c40ef7c06bcc79,BE,VLI,https://www.bol.com/nl/account/login.html,,ANONYMOUS,Browser
1520283383251,df691fd0b91afb39e3c08c168a12445d,BE,VWV,https://www.bol.com/nl/l/crossbodytassen/N/24364/,,ANONYMOUS,Browser
1520283383273,44a8529a89452815500d39633c710f13,NL,NH,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/soundtracks-muziek/N/3132+30155/filter_N/8082+8079/,RECOGNIZED,Browser
1520283385134,6e4d989a9b954b7871f134e839cb9a0b,NL,LI,https://www.bol.com/nl/p/leondesign-dd-01v607-horeca-portemonnee-zwart-leer/9200000060188798/,https://www.bol.com/nl/l/portemonnees-knipsluiting/N/16813+4280747414/filter_N/4280771169/,RECOGNIZED,Browser
1520283386245,88c462d62ed830d500ee9e395b1fb612,US,CA,https://www.bol.com/nl/p/wrecked/9200000055083746/,,ANONYMOUS,Robot Mobile
1520283386321,78b55e1ec24b5dc1ffc941f02a91902d,US,CA,https://www.bol.com/nl/p/b-nosy-jongens-short-mandarin-maat-158/9200000053250742/,,ANONYMOUS,Robot
1520283386544,4452aed179cb3c29a83895ea7110091f,PT,11,https://www.bol.com/nl/p/goloka-wierook-pure-love/9200000090377781/,,ANONYMOUS,Browser
1520283386959,4fd2396e8bf374b8a4a41abc20db351f,US,CA,https://www.bol.com/nl/p/direcao-espiritual-catolica/9200000043121568/,,ANONYMOUS,Robot Mobile
1520283391565,e843a3d900ebfa02d6c6b115e7f4f78c,BE,VWV,https://www.bol.com/nl/order/basket_bargains.html,,RECOGNIZED,Browser
1520283391611,5afd1a7204cbc49b1efe52e606164593,US,CA,https://www.bol.com/nl/p/septimus-and-the-danedyke-mystery/1001004006185628/,,ANONYMOUS,Robot
1520283392015,9be67c9e3418eec13d8068d1d521cecb,NL,OV,https://www.bol.com/nl/p/protest-triangle-bikini-meisjes-fimke-true-black140/9200000089496892/,https://www.bol.com/nl/p/protest-triangle-bikini-meisjes-fimke-gas-blue140/9200000089496928/,ANONYMOUS,Browser
1520283392762,3ad37d649ed17cff5ef2c1c3de6262cb,NL,ZH,https://www.bol.com/nl/s/ajax/index.html,https://www.bol.com/nl/s/sieraden/zoekresultaten/N/16737/sc/jewellery_all/index.html,RECOGNIZED,Browser
1520283393011,8ea20b5db88087614cc20b775d7475a3,US,CA,https://www.bol.com/nl/p/the-oppressive-present/9200000031946254/,,ANONYMOUS,Robot
1520283394829,cdee114ed3ee9cf8ec57decb49e5e4db,BE,VAN,https://www.bol.com/nl/p/sigma-bc-9-16-ats-fietscomputer-11-functies-draadloos-zwart/9200000065442208/,https://www.bol.com/nl/l/sport-vrije-tijd/fietscomputers/N/17983/suggestionType/category/suggestedFor/fietscomputer/originalSearchContext/media_all/originalSection/main/index.html,LOGGEDIN,Browser
1520283395006,9be67c9e3418eec13d8068d1d521cecb,NL,OV,https://www.bol.com/nl/p/protest-triangle-bikini-meisjes-fimke-pink-flirt140/9200000089496908/,https://www.bol.com/nl/p/protest-triangle-bikini-meisjes-fimke-true-black140/9200000089496892/,ANONYMOUS,Browser
1520283399012,4452aed179cb3c29a83895ea7110091f,DE,,https://www.bol.com/nl/p/satya-wierook-supreme-opium/9200000094446668/,,ANONYMOUS,Browser
1520283401909,e08141f1175ada8388633a7ad8941bba,BE,VLI,https://www.bol.com/nl/checkout/paid.html,,LOGGEDIN,Browser
1520283402834,e87c87bebc43b5d368d06f2a2b992193,NL,ZE,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/zwarte-oorbellen-dames/N/16747+4280405477/filter_N/16726/,RECOGNIZED,Browser
1520283402917,bb64f9236f639c75593ccc68bca92e84,NL,,https://www.bol.com/nl/p/daalderop-percolator-animo-handwatervulling-rvs-o212x385mm-25-kopjes-3-2-liter/9200000086082638/,,ANONYMOUS,Browser
1520283403091,5c5e8807160687a3692c62631f92b5d1,NL,UT,https://www.bol.com/nl/order/basket_bargains.html,,RECOGNIZED,Browser
1520283403429,8696ab9625b5f48c142ea278fef57f24,NL,LI,https://www.bol.com/nl/p/kobo-aura-edition-2-e-reader/9200000063311610,,ANONYMOUS,Browser
1520283403761,812bd7579c4664379c8358eb6be2a8f7,US,CA,https://www.bol.com/nl/l/merkloos-poppenkastpoppen-5-6-jaar/N/20335+4290970397+4279522790/,,ANONYMOUS,Robot
1520283404162,70736f9f8622fe27fd158fd5b6e78fbd,CN,BJ,https://www.bol.com/nl/p/l-oreal-paris-age-perfect-cell-renaissance-serum-30-ml-anti-rimpel/9200000010034126/,,ANONYMOUS,Robot
1520283405517,8f0543769f067f71f37c78782b9f19fa,US,CA,https://www.bol.com/nl/l/imaginarium-speeltenten/N/20057+4282894166/,,ANONYMOUS,Robot
1520283407719,19e5956edf9e96051e50a11f1b009325,NL,ZH,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/kattenspeeltjes/N/12882/,RECOGNIZED,Browser
1520283407813,8df2b8e8e9d9964b1e43f8093cb1d9d2,AU,NSW,https://www.bol.com/nl/p/vintage-retro-hand-koffiemolen-handmatige-koffiemaler-hand-koffiebonen-maler/9200000086592199/,,ANONYMOUS,Browser
1520283408038,5d66ae767c3cf43528e6f03c56a340dc,NL,,https://www.bol.com/nl/p/iets/9200000025029825/,,ANONYMOUS,Hacker
1520283408214,86451b8028387e634c1dece92408558b,NL,,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/manicure-pedicureapparaten/N/21034/,RECOGNIZED,Browser
1520283408519,4452aed179cb3c29a83895ea7110091f,DE,,https://www.bol.com/nl/p/siro-wierook-cherry-pie/9200000094419378/,,ANONYMOUS,Browser
1520283408538,886cc9e7f566913ec933faf6ac47b6c9,US,CA,https://www.bol.com/nl/p/desq-magnetische-weekplanner-formaat-35-x-35-cm/9200000061809122/,,ANONYMOUS,Hacker
1520283410852,5b373f98928ee37f097a1298f85dc777,BE,VLI,https://www.bol.com/nl/p/robinson-crusoe/9200000058564199/,,LOGGEDIN,Browser
1520283411230,58745dab2058e1c04c817f8980911110,NL,NH,https://www.bol.com/nl/t/top-10-geschiedenisboeken/N/22671/,,LOGGEDIN,Browser
1520283412261,4abd9296dea542ff4553b9f77c2d5899,NL,NH,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/valentino-tassen/N/16800+4286548404/,ANONYMOUS,Browser
1520283412767,3b9fde21d4042ff3f6637b084743b7f6,NL,LI,https://www.bol.com/nl/p/lucardi-stalen-herenarmband-schakel-mat/9200000036520929/,,LOGGEDIN,Browser
1520283413502,eb1569ce0a250a573b556eb613a335f7,NL,UT,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/zwangerschapsjassen/N/17102/,ANONYMOUS,Browser
1520283413694,bb64f9236f639c75593ccc68bca92e84,NL,,https://www.bol.com/nl/p/koffiezetapparaat-profi-line/9200000086082618/,,ANONYMOUS,Browser
1520283414459,8aaf1a58d491856f5cc379a174e554c2,BE,VOV,https://www.bol.com/nl/order/basket_bargains.html,,RECOGNIZED,Browser
1520283415541,e55ba2ace1872ade429f27ed652f5cc7,CH,,https://www.bol.com/nl/l/elektronica/audio-hifi-draadloze-speakers-wifi-speakers/N/20870/index.html,,ANONYMOUS,Browser
1520283415837,bb64f9236f639c75593ccc68bca92e84,NL,,https://www.bol.com/nl/l/elektronica/percolators/N/18315/index.html,,ANONYMOUS,Browser
1520283416196,62c25affe48e7c9fea8ae6dd9076df5a,US,CA,https://www.bol.com/nl/l/vektor-28-inch-racefietsen/N/24726+4274295439+21176/,,ANONYMOUS,Robot
1520283416790,3ad37d649ed17cff5ef2c1c3de6262cb,NL,ZH,https://www.bol.com/nl/s/ajax/index.html,https://www.bol.com/nl/s/sieraden/zoekresultaten-zilver-gerhodineerd/N/16747/filter_N/4282652786/sc/jewellery_all/index.html,RECOGNIZED,Browser
1520283417161,75dffc2896bbc4269ccc63ae0ac7fa4a,US,CA,https://www.bol.com/nl/w/algemeen/outletshop-123-nl/1156678/index.html,,ANONYMOUS,Robot
1520283418180,4452aed179cb3c29a83895ea7110091f,US,AZ,https://www.bol.com/nl/p/g-r-wierook-sandalo/9200000090378051/,,ANONYMOUS,Browser
1520283419514,bb64f9236f639c75593ccc68bca92e84,NL,,https://www.bol.com/nl/p/bialetti-happy-0-18l-rood-3-kops/9200000078298139/,,ANONYMOUS,Browser
1520283419655,d9226d47f95ae69c0bbc76b5bd3982ab,NL,ZH,https://www.bol.com/nl/p/dyson-v8-absolute-steelstofzuiger/9200000064047709/,,RECOGNIZED,Browser
1520283420017,7dcaf43e024dfd8c60b553bbabfb17be,NL,,https://www.bol.com/nl/l/stalinrichting-accessoires/N/14568/,,RECOGNIZED,Browser
1520283420530,7db86fb7878e02ce108ce85219e411f4,NL,LI,https://www.bol.com/nl/p/bagage-koffer-65cm-4-wielen-trolley-roze/9200000093558730/,https://www.bol.com/nl/l/roze-reiskoffers-4-wielen/N/24389+16723/filter_N/4284177555+19068+19067+11426/,ANONYMOUS,Browser
1520283421239,67cf45220361a5d6233eabb49eb2b6be,US,CA,https://www.bol.com/nl/l/engelstalige-actie-avontuur-rouw/N/33590+8292+8286/filter_N/23897/,,ANONYMOUS,Robot
1520283421373,6236f4a5075865db115e93f45b3810cb,US,CA,https://www.bol.com/nl/l/witte-room-seven-kinder-zomerjassen-128/N/25324+17179+16724/filter_N/4287610620/,,ANONYMOUS,Robot
1520283422058,3f38bb6217a7972bc82fc1f484cc8b6b,US,CA,https://www.bol.com/nl/l/rvs-gasbarbecues-gratis-vandaag-bezorgd/N/21790+4286513409/filter_N/30640/,,ANONYMOUS,Robot
1520283422180,9397121c48ba1ae70af3b8a6da8ee85e,US,CA,https://www.bol.com/nl/l/handtrainers/N/31452/,,ANONYMOUS,Hacker
1520283426709,59a2d923494fd873f25a0cfd8e1bcc21,NL,NH,https://www.bol.com/nl/l/sandalen-dames-39/N/18058/filter_N/4283246015+4281237819+4280405477+4277888872+21738+17228/,,RECOGNIZED,Browser
1520283426953,a3acc5a6b5479eabd8b97d4a9f749ebf,CN,BJ,https://www.bol.com/nl/p/illbruck-siliconenkit-fa201-sanitair-zwart-310ml/9200000048072870/,,ANONYMOUS,Robot
1520283427174,08df056e3ee7cfc9a25e7f44360992eb,US,CA,https://www.bol.com/nl/l/nieuwe-engelstalige-gedichten-gebeden/N/2635+31282+8292/filter_N/14033/,,ANONYMOUS,Robot
1520283428956,af83edbb7da489e23004d12bf7810521,NL,LI,https://www.bol.com/nl/p/making-movies/1000004001492191/,https://www.bol.com/nl/catalog/product-recommendations.html,ANONYMOUS,Browser
1520283429012,229166082a75b3265fb588ad06f53f8a,BE,VOV,https://www.bol.com/nl/p/microsoft-lumia-535-zwart/9200000036241476/,,RECOGNIZED,Browser
1520283429102,f88d4fcf65b1c5d86cee4aa705afdb04,US,CA,https://www.bol.com/nl/l/merkloos-strijkparels-voor-5-6-jaar/N/19445+4290970397+4279522790/,,ANONYMOUS,Robot
1520283430208,abc949e17d23ee506a2b22c78a5b5567,NL,LI,https://www.bol.com/nl/l/elektronica/telefonie-accessoires-mobiele-telefoons-smartphones-samsung/N/4010+4294937500/index.html,,ANONYMOUS,Browser
1520283430478,8df2b8e8e9d9964b1e43f8093cb1d9d2,US,CA,https://www.bol.com/nl/p/solis-caffissima-iq-digital-type-1612-koffiemolen/9200000084633206/,,ANONYMOUS,Browser
1520283431796,289faf5bfa86a8b5cd258186a9132ed9,US,CA,https://www.bol.com/nl/l/houten-bebies-first-witte-babykamers/N/22810+4289222222+4287351061+16724/,,ANONYMOUS,Robot Mobile
1520283432380,f970217c6d5bfbdc8c4ee2d6a2d290a6,US,CA,https://www.bol.com/nl/l/fotoalbums-accessoires/N/21024/,,ANONYMOUS,Robot Mobile
1520283432556,a625eda3947b74e2c4322f2d476cb923,NL,,https://www.bol.com/nl/p/bose-soundtouch-30-series-iii-zwart/9200000046158410/,,ANONYMOUS,Browser
1520283433525,9405aa209a4b2f15bd82943415b54e92,NL,NH,https://www.bol.com/nl/account/login.html,,RECOGNIZED,Browser
1520283434640,e929067a1c9a5b8cf07e53328f451447,NL,,https://www.bol.com/nl/p/iets/9200000074082814/,,ANONYMOUS,Hacker
1520283434971,f75d93e89801b78d1ff6270868b81545,NL,OV,https://www.bol.com/nl/p/outlander-boxset/9200000039481640/,,RECOGNIZED,Browser
1520283435236,b5882bd24ea1482832fbc72d16ad3c97,NL,GR,https://www.bol.com/nl/ra/kinderkleding/korting-op-baby-en-kinderkleding/38334/N/21357+14033+22562/index.html,https://www.bol.com/nl/m/voordeel/sale-solden/index.html,LOGGEDIN,Browser
1520283436403,35c3f9f2bd54087125f3d9a8f6c57131,NL,,https://www.bol.com/nl/l/kantoor-school/N/25897/,,ANONYMOUS,Browser
1520283437232,56ae219e53ae28dec50567cb7342321b,US,CA,https://www.bol.com/nl/w/algemeen/dodax-nl/918231/index.html,,ANONYMOUS,Robot Mobile
1520283439637,26bbc7371ab633b8ae235655b4201398,NL,NH,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/badspeelgoed/N/10486/,RECOGNIZED,Browser
1520283441939,8df2b8e8e9d9964b1e43f8093cb1d9d2,NL,,https://www.bol.com/nl/p/royalty-line-koffiemolen-150-w/9200000056889487/,,ANONYMOUS,Browser
1520283442907,f75d93e89801b78d1ff6270868b81545,NL,OV,https://www.bol.com/nl/p/outlander-boxset/9200000039481640/,,RECOGNIZED,Browser
1520283443018,8c231f88c6475a31654a3b085ebb8bc9,NL,,https://www.bol.com/nl/order/basket_bargains.html,,RECOGNIZED,Browser
1520283444851,abc949e17d23ee506a2b22c78a5b5567,NL,LI,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/elektronica/telefonie-accessoires-mobiele-telefoons-smartphones-samsung/N/4010+4294937500/index.html,ANONYMOUS,Browser
1520283445694,73a5aa70888b9e9e0e894fe6e590975a,US,CA,https://www.bol.com/nl/c/jaap-bolten/1107399/,,ANONYMOUS,Robot
1520283445949,58037fa9f62ebcdf0e25b95b8c6bd3ec,NL,NB,https://www.bol.com/nl/l/zonnebrand-factor-50/N/12637+28171/filter_N/4280404061/,,ANONYMOUS,Browser
1520283445969,cf466be2dd679a4e3e92ceaeb89ca90c,NL,NH,https://www.bol.com/nl/p/moulinex-yogurteo-yg231e32-yoghurtmaker/9200000049688474/,https://www.bol.com/nl/p/severin-jg-3516-yoghurtmaker/9000000011158096/,RECOGNIZED,Browser Webview
1520283446217,bf85e4e110206ef69bac153e75b414fd,US,CA,https://www.bol.com/nl/l/volledig-dekende-roze-concealers-voor-medium-huidskleur/N/22075+4277816802+4277816717+16723/,,ANONYMOUS,Robot
1520283446377,8df2b8e8e9d9964b1e43f8093cb1d9d2,NL,,https://www.bol.com/nl/p/stelton-collar-koffiemolen/9200000064221110/,,ANONYMOUS,Browser
1520283447042,0988e05f7e69236300365441461dfc4d,NL,UT,https://www.bol.com/nl/p/hartman-living-diningtafel-220x105-aluminium/9200000058622220/,,ANONYMOUS,Browser
1520283447225,814f3b9e36e6402690d9b492064f9f6f,US,CA,https://www.bol.com/nl/p/zuruck-gelassen-durch-suizid/9200000028914255/,,ANONYMOUS,Robot Mobile
1520283447273,59a2d923494fd873f25a0cfd8e1bcc21,NL,NH,https://www.bol.com/nl/p/merrell-terran-cross-ii-sandalen-dames-slate/9200000089569987/,https://www.bol.com/nl/l/sandalen-dames-39/N/18058/filter_N/4283246015+4281237819+4280405477+4277888872+21738+17228/,RECOGNIZED,Browser
1520283447852,7f4809ef1f40fcef11c178b2137dfaa1,NL,ZH,https://www.bol.com/nl/p/hp-56-57-cartridge-zwart-geel-magenta-cyaan/1003004007503436/,,RECOGNIZED,Browser
1520283448159,869e981ea1eb09c64630729ac2b4e1ce,NL,NB,https://www.bol.com/nl/ra/algemeen/scherp-geprijsde-gaming-accessoires/38006/index.html,,RECOGNIZED,Browser
1520283448542,e902f9a951d52b59da00b560409f767b,NL,,https://www.bol.com/nl/p/regenhoes-flightbag-voor-backpack-55-80-liter-geel/9200000015506620/,https://www.bol.com/nl/p/regenhoes-flightbag-voor-backpack-55-80-liter-zwart/9200000015506866/,RECOGNIZED,Browser
1520283449914,ac91ff49f670f7a314587c011e235045,US,CA,https://www.bol.com/nl/c/sala-baker/751783/,,ANONYMOUS,Robot Mobile
1520283450761,b40cd479f5843cb410d7dbaeccec3a4b,US,CA,https://www.bol.com/nl/p/cardiovascular-development/1001004011623901/,,ANONYMOUS,Robot Mobile
1520283451371,7e000f3a75f63af940c9cbb46940e852,NL,NH,https://www.bol.com/nl/p/honeywell-chronotherm-touch-aan-uit-klokthermostaat/9200000009574237/,https://www.bol.com/nl/p/honeywell-round-connected-modulation-thermostaat/9200000036313432/,ANONYMOUS,Browser
1520283453113,1c3b250544ddd88622ba8489aa9ea6aa,US,CA,https://www.bol.com/nl/l/witte-glazen-boekenkasten/N/14081+4289221212/filter_N/16724/,,ANONYMOUS,Robot
1520283453217,4d1516d46881f1637e52486a2e197047,US,CA,https://www.bol.com/nl/p/the-aba-compliance-officer-s-deskbook/9200000095714661/,,ANONYMOUS,Robot
1520283453819,fbb78d339c47f839176f4c89e12d57af,BE,VAN,https://www.bol.com/nl/l/boeken/-/N/8299+10655+11209+8292+11210/index.html,,ANONYMOUS,Browser
1520283454046,a475da905e1011c9e4f86aeec1026e38,US,CA,https://www.bol.com/nl/l/turkstalige-boeken-ebook/N/8299+8297+7419/,,ANONYMOUS,Robot Mobile
1520283454841,ed9f45ac5ab2253486c575e09424bd6b,US,CA,https://www.bol.com/nl/l/tabletaccessoires-euro-25-euro-50/N/18148+4278637638+8337/,,ANONYMOUS,Robot
1520283454894,ecc1463ebba2293c45ba0ebc3ebf5cb6,NL,NH,https://www.bol.com/nl/p/line-rocca-reistas-54-wheels-black/9200000077323654/,https://www.bol.com/nl/l/reistassen/N/15542/filter_N/19064+19063+19062+11426+11424/,RECOGNIZED,Browser
1520283454993,44a8529a89452815500d39633c710f13,NL,NH,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/soundtracks-muziek/N/3132+30155/filter_N/8082+8079/,RECOGNIZED,Browser
1520283455322,8406322b6e604589c37725591990c946,US,CA,https://www.bol.com/nl/l/name-it-baby-t-shirts-jongens-74/N/21437+4280405485+4274747780+17189/filter_N/4278091755/,,ANONYMOUS,Robot
1520283455746,ad68433dd009c2fe4e269f06ce315351,NL,NH,https://www.bol.com/nl/p/toiletbril-zen-multicolor-37x45cm/9200000061812398/,,RECOGNIZED,Browser
1520283457605,28fc03ef53c48dec8e8dd0c3baae0aa6,NL,NB,https://www.bol.com/nl/p/intex-filterpomp-12v-voor-bad-244-305-cm-1250-l-uur-28602gs-1-gratis-filter-h/9200000060073883/,,ANONYMOUS,Browser
1520283457631,2e665a7c144d756fc9ae58ceb96b7b4a,GB,WIL,https://www.bol.com/nl/account/facturen.html,,LOGGEDIN,Browser Webview
1520283459823,a45a55e83e1daff618305f469147451b,US,CA,https://www.bol.com/nl/p/eurotrail-campsite-festival-koepeltent-2-persoons-blauw/9200000031394334/,,ANONYMOUS,Robot
1520283461058,8fc5bb461c49c88f3b616e912d07e327,BE,,https://www.bol.com/nl/s/ajax/index.html,,ANONYMOUS,Browser
1520283461529,df691fd0b91afb39e3c08c168a12445d,BE,VWV,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/crossbodytassen-heren/N/24364/filter_N/4280405483/,ANONYMOUS,Browser
1520283461755,da41bcd78538f3c20e54f643de4787da,NL,NH,https://www.bol.com/nl/p/het-schaduwspel/9200000094154937/,https://www.bol.com/nl/l/boeken/-/N/8299+7419/filter_N/7289/index.html,ANONYMOUS,Browser
1520283463879,30c4ebdd844c25c20cb6f8e165521b86,NL,,https://www.bol.com/nl/p/match-u-foam-roller-45cm/9200000046989798/,,RECOGNIZED,Browser
1520283464146,9fcd7b24f57bd9a513a98ee918a26148,US,CA,https://www.bol.com/nl/l/sneldrogende-rode-ski-jassen-vanaf-20/N/17505+21738+17370+16722/filter_N/4284175903/,,ANONYMOUS,Robot
1520283464150,4e87d5025750b83041825ca960a5cf92,NL,GE,https://www.bol.com/nl/p/de-vrolijke-tafel/9200000059446213/,,ANONYMOUS,Browser
1520283464926,e843a3d900ebfa02d6c6b115e7f4f78c,BE,VWV,https://www.bol.com/nl/ra/algemeen/korting-op-luxe/38182/index.html,https://www.bol.com/nl/m/voordeel/sale-solden/index.html,RECOGNIZED,Browser
1520283465290,376727db6325ce3b6812939e7f0c53a6,BE,VBR,https://www.bol.com/nl/p/fitbit-charge-2-activity-tracker-turquoise-small/9200000064060980/,https://www.bol.com/nl/l/fitbit-activity-trackers/N/18165/filter_N/4276078157,RECOGNIZED,Browser
1520283465359,cabe12cba4fe040bc41e4087088f6d6e,US,CA,https://www.bol.com/nl/p/life-is-better-with-a-chinese-pug-scrapbook-and-journal/9200000077275994/,,ANONYMOUS,Robot
1520283466447,ce0c9dc99f574c022f8571e29795c183,NL,NH,https://www.bol.com/nl/l/ajax/index.html,https://www.bol.com/nl/l/sportkleding-heren/N/17377+4280405483/,RECOGNIZED,Browser
1520283466472,d6e6d5aaa24b57da56249818367518a3,NL,,https://www.bol.com/nl/p/iets/9200000073881918/,,ANONYMOUS,Hacker
1520283466707,4dd575dd020703e5dd431a96c0517c8f,NL,,https://www.bol.com/nl/l/elektronica/systeemcamera-s/N/8382/index.html,,ANONYMOUS,Browser
1520283466888,4e87d5025750b83041825ca960a5cf92,NL,GE,https://www.bol.com/nl/p/koken-met-karin-grote-zonder-pakjes-zakjes-kookboek/9200000040491559/,https://www.bol.com/nl/p/de-vrolijke-tafel/9200000059446213/,ANONYMOUS,Browser
1520283468646,b09c553cb5e80df5977ac03b1e34d8c6,US,CA,https://www.bol.com/nl/l/gekleurde-ziecro-deurmatten/N/13288+4274177170+16725/,,ANONYMOUS,Robot
1520283469201,12f0347163f1273345b1bd4a52e5b71c,US,CA,https://www.bol.com/nl/b/outdoor-kleding-salomon/1330035/N/29498/,,ANONYMOUS,Hacker
1520283469544,8df2b8e8e9d9964b1e43f8093cb1d9d2,BE,BRU,https://www.bol.com/nl/p/wmf-keukenmini-koffiemolen/9200000050121820/,,ANONYMOUS,Browser
1520283469942,ccc3dcd4bfd339c58ab4d54d0826f121,NL,GE,https://www.bol.com/nl/p/koken-met-karin-grote-zonder-pakjes-zakjes-kookboek/9200000040491559/,,ANONYMOUS,Special
1520283470333,110df549d3d4e6c61e29bb2d9f399ea0,US,CA,https://www.bol.com/nl/w/algemeen/xxldeals-com/656381/index.html,,ANONYMOUS,Robot
1520283472594,b0a9f7c84bb9de1d8d8f77be17ec082d,BE,VBR,https://www.bol.com/nl/order/basket_bargains.html,,RECOGNIZED,Browser
1520283472741,9a508e54cb6c515806693ced035b936b,BE,VOV,https://www.bol.com/nl/p/fruitkist-oud-set-van-3/9200000064253327/,,RECOGNIZED,Browser
1520283472867,0a1ac9222f86d329311bf8f5006ff510,US,CA,https://www.bol.com/nl/c/helmut-hornik/7067718/,,ANONYMOUS,Robot Mobile
1520283473769,c0fafec8aee5eefea0d017eed5befb3f,US,CA,https://www.bol.com/nl/w/speelgoed/hobby-creatief-schilderen-tekenen-tekenen-tekengerei-tekenpotloden-kleurpotloden-gratis-verzending/1129315/N/31744/filter_N/30639/index.html,,ANONYMOUS,Robot
1520283474121,14ac659f1d5f4a28d422ce74c95b80b9,US,FL,https://www.bol.com/nl/p/wasgij-original-20-fishy-business-puzzel-1000-stukjes/1004004013391821/,,ANONYMOUS,Browser
1520283476438,27f27f483496d1e2aa7aed282bba5d78,US,CA,https://www.bol.com/nl/l/bruine-adori-hondenmanden-60-tot-110-cm/N/12817+4286005828+24959+16716/,,ANONYMOUS,Robot
1520283476576,2e9f0bbcec4912f0159b82a8ceb86a9f,US,CA,https://www.bol.com/nl/l/goki-dobbelspellen-9-11-jaar/N/10603+4285172712+4282429269+4279522807/,,ANONYMOUS,Robot
1520283476967,c3c2393f40ac4ba355951ef8ebfbc10b,US,CA,https://www.bol.com/nl/c/terry-gibbs/770744/,,ANONYMOUS,Robot
1520283477704,bf0ea32d415933775a38da5839a6c61a,NL,ZH,https://www.bol.com/nl/p/de-liefste-liedjes/9200000070040733/,https://www.bol.com/nl/p/de-grappigste-liedjes/9200000070040727/,ANONYMOUS,Browser
1520283477941,b12721d6c52af4f4f37233210e344010,US,CA,https://www.bol.com/nl/p/shameful-thrills/9200000020060000/,,ANONYMOUS,Robot Mobile
1520283478063,b0a9f7c84bb9de1d8d8f77be17ec082d,BE,VBR,https://www.bol.com/nl/checkout/login.html,,RECOGNIZED,Browser
1520283478465,165b7f9a1f79ac9706c34e559c8611d0,US,CA,https://www.bol.com/nl/s/algemeen/zoekresultaten/filter_N/28667/sc/media_all/index.html,,ANONYMOUS,Hacker
1520283479562,97ef9f7b5d7356cb8bf86b14b739d0c7,NL,ZH,https://www.bol.com/nl/ra/ajax/index.html,https://www.bol.com/nl/ra/dvd/3-voor-25-op-diverse-dvd-s-en-blu-rays/28040/N/6186+22560+10655/index.html,RECOGNIZED,Browser
1520283483834,bc611e33fd1c5363ef7da26fd95a50c0,BE,VBR,https://www.bol.com/nl/p/batterij-aaa-batterijen-kodak-extra-heavy-duty-goede-kwaliteit-batterijen-gratis-verzending-mini-penlite-40-stuks/9200000076861913/,https://www.bol.com/nl/l/elektronica/aaa-batterijen/N/20916/suggestionType/category/suggestedFor/aaa+batter/originalSearchContext/media_all/originalSection/main/index.html,RECOGNIZED,Browser
